report_number,crash_year,role,person_number,home_zip,age,sex,injury_severity,vehicle_number,driver_distraction_code,driver_condition_code,driver_action_1,driver_action_2,driver_action_3,driver_action_4,non_motorist_description_code,location_code,action_prior_to_crash_code,action_code1,action_code2,crash_date_time,latitude,longitude
89141469,2019,D,2,32327,55,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T16:20:00Z,30.474981,-84.235047
89141482,2019,D,1,33040,48,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-02T14:34:00Z,30.4447,-84.283088
89141482,2019,D,2,32303,25,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-02T14:34:00Z,30.4447,-84.283088
89141597,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T08:00:00Z,30.445986,-84.292026
89141599,2019,D,1,32301,35,2,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T08:42:00Z,30.42324,-84.237733
89140484,2019,D,1,32301,27,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T16:35:00Z,30.44178,-84.269938
89140484,2019,D,2,32317,52,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T16:35:00Z,30.44178,-84.269938
89141599,2019,D,2,32301,29,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T08:42:00Z,30.42324,-84.237733
88102365,2019,D,2,32223,19,2,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-14T14:29:00Z,30.4807722164773,-84.3141628415938
88102365,2019,D,1,32360,42,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-14T14:29:00Z,30.4807722164773,-84.3141628415938
87270820,2019,D,1,32460,28,1,2,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T01:09:00Z,30.4120683690922,-84.3799178679672
87270821,2019,D,1,32309,78,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T21:25:00Z,30.4360161613888,-84.3740657392165
87270821,2019,D,2,32310,58,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T21:25:00Z,30.4360161613888,-84.3740657392165
87270823,2019,D,1,32304,50,2,3,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-14T00:48:00Z,30.3761578065922,-84.2703480852813
89140334,2019,D,1,32305,22,2,1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-18T16:35:00Z,30.462402,-84.318061
89140334,2019,D,2,32312,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-18T16:35:00Z,30.462402,-84.318061
89140351,2019,D,1,55811,74,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-18T19:22:00Z,30.456273,-84.277629
89140351,2019,D,2,39819,69,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-18T19:22:00Z,30.456273,-84.277629
89140750,2019,D,2,32312,64,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-01T07:25:00Z,30.494135,-84.244893
89140786,2019,D,1,32312,19,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T06:57:00Z,30.500743,-84.247773
89140786,2019,D,2,32309,33,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T06:57:00Z,30.500743,-84.247773
89140787,2019,D,1,33066,21,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T08:23:00Z,30.447423,-84.262844
89140787,2019,D,2,32539,34,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T08:23:00Z,30.447423,-84.262844
87505433,2019,D,1,NA,NA,88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T00:00:00Z,NA,NA
87505434,2019,D,1,NA,NA,88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T00:00:00Z,NA,NA
87505435,2019,D,1,32348,29,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-01T15:35:00Z,NA,NA
87505435,2019,D,4,32308,65,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-01T15:35:00Z,NA,NA
87505436,2019,D,1,32303,47,1,2,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-27T07:32:00Z,NA,NA
87505436,2019,D,2,32303,46,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-27T07:32:00Z,NA,NA
89297662,2019,D,1,32304,53,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T14:43:00Z,30.436327,-84.335611
87505448,2019,D,1,32301,30,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T15:01:00Z,NA,NA
87505448,2019,D,2,33566,56,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T15:01:00Z,NA,NA
89140767,2019,D,1,32344,48,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T15:42:00Z,30.488252,-84.255672
89140767,2019,D,2,32303,62,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T15:42:00Z,30.488252,-84.255672
89140834,2019,D,2,39828,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T19:44:00Z,30.439742,-84.284366
89140833,2019,D,1,60104,25,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T18:40:00Z,30.435563,-84.288115
89140833,2019,D,2,29073,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T18:40:00Z,30.435563,-84.288115
89140834,2019,D,1,32305,41,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T19:44:00Z,30.439742,-84.284366
89140836,2019,D,1,31730,46,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T19:40:00Z,30.474101,-84.293872
89140836,2019,D,2,32312,21,1,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T19:40:00Z,30.474101,-84.293872
89140854,2019,D,1,32304,29,1,1,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T12:37:00Z,30.473253,-84.243791
89140854,2019,D,2,32301,58,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T12:37:00Z,30.473253,-84.243791
89140855,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T14:37:00Z,30.432491,-84.349315
89140788,2019,D,1,32301,37,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T09:00:00Z,30.424047,-84.250728
89140789,2019,D,1,32301,25,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T08:42:00Z,30.412525,-84.300885
89140789,2019,D,2,32311,47,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T08:42:00Z,30.412525,-84.300885
89140790,2019,D,1,32308,84,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T09:19:00Z,30.493158,-84.243575
89140790,2019,D,2,32308,63,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T09:19:00Z,30.493158,-84.243575
89142141,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T19:39:00Z,30.44994,-84.315081
88059984,2019,D,1,33147,23,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-27T18:45:00Z,30.4781,-84.12464
88109688,2019,D,1,32305,53,1,1,1,1,9,2,25,26,NA,NA,NA,NA,NA,NA,2019-05-18T03:55:00Z,30.3172740508234,-84.2480602900341
88056986,2019,D,1,32343,24,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T07:30:00Z,30.4777365536244,-84.3507060997147
87505295,2019,D,1,32303,64,2,3,1,7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-02T16:08:00Z,30.381789,-84.289528
87505295,2019,D,2,32358,29,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-02T16:08:00Z,30.381789,-84.289528
87505321,2019,D,1,32308,35,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-06T15:50:00Z,30.435328,-84.352698
87505321,2019,D,2,32304,28,1,1,2,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-06T15:50:00Z,30.435328,-84.352698
89141892,2019,D,1,32312,93,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T12:45:00Z,30.510301,-84.246458
89141894,2019,D,1,32303,29,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T13:17:00Z,30.470935,-84.28965
89141894,2019,D,2,32312,74,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T13:17:00Z,30.470935,-84.28965
89141896,2019,D,1,32305,17,2,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T14:31:00Z,30.41264,-84.277301
89141896,2019,D,2,32310,44,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T14:31:00Z,30.41264,-84.277301
89141896,2019,D,3,32311,28,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T14:31:00Z,30.41264,-84.277301
89141897,2019,D,1,46062,24,1,1,1,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T15:00:00Z,30.445268,-84.28057
87511831,2019,D,1,32305,36,2,1,1,5,1,1,1,1,NA,NA,NA,NA,NA,NA,2019-05-21T00:00:00Z,30.4447,-84.3388
89140075,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T07:26:00Z,30.542503,-84.228151
89140075,2019,D,2,32309,28,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T07:26:00Z,30.542503,-84.228151
89141881,2019,D,1,31792,29,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T08:42:00Z,30.514975,-84.242343
89141881,2019,D,2,32311,27,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T08:42:00Z,30.514975,-84.242343
89141882,2019,D,1,32305,83,2,1,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T09:25:00Z,30.405559,-84.277249
89141882,2019,D,2,32308,47,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T09:25:00Z,30.405559,-84.277249
89141843,2019,D,1,32708,62,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T19:08:00Z,30.502105,-84.248179
89141843,2019,D,2,32348,19,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T19:08:00Z,30.502105,-84.248179
89141414,2019,D,1,32303,66,1,2,1,7,8,2,31,NA,NA,NA,NA,NA,NA,NA,2019-05-29T21:39:00Z,30.413133,-84.277652
89141467,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T15:01:00Z,30.469324,-84.288128
89297780,2019,D,1,32311,65,2,1,1,1,1,25,1,1,1,NA,NA,NA,NA,NA,2019-06-22T00:00:00Z,30.461575,-84.212122
89141850,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T17:55:00Z,30.40223,-84.280393
89141850,2019,D,2,32304,31,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T17:55:00Z,30.40223,-84.280393
89142136,2019,D,1,32301,37,1,2,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T14:10:00Z,30.414988,-84.280709
89142136,2019,D,2,32301,32,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T14:10:00Z,30.414988,-84.280709
89142137,2019,D,1,32304,19,1,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T13:19:00Z,30.448542,-84.31694
89142137,2019,D,2,32256,32,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T13:19:00Z,30.448542,-84.31694
89297620,2019,D,1,32327,31,1,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T09:13:00Z,30.4765,-84.182641
89297620,2019,D,2,32344,73,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T09:13:00Z,30.4765,-84.182641
88102366,2019,D,2,32309,18,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-22T12:28:00Z,30.56854,-84.22433
88102366,2019,D,1,32312,40,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-22T12:28:00Z,30.56854,-84.22433
89142138,2019,D,1,39828,37,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T11:03:00Z,30.453106,-84.337889
89142138,2019,D,2,32303,30,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T11:03:00Z,30.453106,-84.337889
89142142,2019,D,1,19150,82,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T21:05:00Z,30.497655,-84.25386
89142142,2019,D,2,32312,71,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T21:05:00Z,30.497655,-84.25386
89125686,2019,D,1,32307,23,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2019-04-26T00:00:00Z,30.4217743467968,-84.286456249754
89140768,2019,D,1,32309,55,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T17:40:00Z,30.528911,-84.222462
89140770,2019,D,1,12009,21,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T18:04:00Z,30.446433,-84.325969
89140770,2019,D,2,34786,21,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T18:04:00Z,30.446433,-84.325969
89140773,2019,D,1,32456,22,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T17:20:00Z,30.438211,-84.278601
89140773,2019,D,2,39819,32,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T17:20:00Z,30.438211,-84.278601
89140774,2019,D,1,39819,38,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T17:41:00Z,30.455062,-84.226472
89140774,2019,D,2,39564,52,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T17:41:00Z,30.455062,-84.226472
89140856,2019,D,1,32311,15,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T15:10:00Z,30.427646,-84.224101
89140857,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T13:21:00Z,30.480494,-84.306229
89140858,2019,D,1,32301,47,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T14:40:00Z,30.444257,-84.249805
89140003,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-07T21:30:00Z,30.479959,-84.235252
89140753,2019,D,2,32352,40,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T10:03:00Z,30.449565,-84.313506
89140751,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T10:00:00Z,30.469322,-84.230741
89140751,2019,D,2,32309,67,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T10:00:00Z,30.469322,-84.230741
89140753,2019,D,1,33904,21,2,1,1,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T10:03:00Z,30.449565,-84.313506
89140756,2019,D,1,32301,51,2,1,1,1,5,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T12:17:00Z,30.432804,-84.302526
87505437,2019,D,3,32304,42,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:07:00Z,NA,NA
87505437,2019,D,1,32351,22,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:07:00Z,NA,NA
89140757,2019,D,1,32303,49,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T08:04:00Z,30.492184,-84.24294
89140757,2019,D,2,32303,26,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T08:04:00Z,30.492184,-84.24294
88056982,2019,D,1,32310,28,1,2,1,88,1,12,2,77,NA,NA,NA,NA,NA,NA,2019-05-31T07:18:00Z,30.4793752489733,-84.3227787317199
88056982,2019,D,2,32465,20,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:18:00Z,30.4793752489733,-84.3227787317199
88056982,2019,D,5,32309,43,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:18:00Z,30.4793752489733,-84.3227787317199
89141639,2019,D,1,32305,81,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T13:59:00Z,30.39772,-84.281713
89141639,2019,D,2,32305,38,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T13:59:00Z,30.39772,-84.281713
89140311,2019,D,1,32442,42,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-17T17:05:00Z,30.476041,-84.296631
89140311,2019,D,2,32303,43,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-17T17:05:00Z,30.476041,-84.296631
89140314,2019,D,1,32303,30,1,1,1,1,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-17T21:45:00Z,30.528064,-84.188738
88056984,2019,D,1,32303,26,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T08:10:00Z,30.4807926978254,-84.3044328277446
88056984,2019,D,2,32317,35,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T08:10:00Z,30.4807926978254,-84.3044328277446
88056985,2019,D,1,32352,19,1,3,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:25:00Z,30.4838845640234,-84.3080753867948
87270824,2019,D,1,32312,72,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270824,2019,D,3,32309,56,1,1,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
88060343,2019,D,1,32301,47,1,1,1,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-13T14:00:00Z,30.5264820821442,-84.0238073443448
88102370,2019,D,1,32305,58,1,1,1,1,9,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-25T23:15:00Z,30.3895616343676,-84.2857297855618
88102370,2019,D,2,32456,61,1,4,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-25T23:15:00Z,30.3895616343676,-84.2857297855618
85407974,2019,D,1,32399,NA,1,2,1,1,88,31,17,6,12,NA,NA,NA,NA,NA,2019-06-15T02:56:00Z,30.4512600057884,-84.3066354350511
89141424,2019,D,1,32309,26,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T13:00:00Z,30.455578,-84.262361
89141424,2019,D,2,32309,58,1,1,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T13:00:00Z,30.455578,-84.262361
89140775,2019,D,1,32310,24,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T20:25:00Z,30.436987,-84.262107
89297613,2019,D,1,32309,27,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T07:03:00Z,30.56323,-84.21925
89297613,2019,D,2,32303,56,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T07:03:00Z,30.56323,-84.21925
89297614,2019,D,1,32344,52,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T10:30:00Z,30.559933,-84.249258
89140775,2019,D,2,33063,21,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T20:25:00Z,30.436987,-84.262107
89142146,2019,D,1,32303,50,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T16:24:00Z,30.473684,-84.344239
89142146,2019,D,2,32304,30,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-30T16:24:00Z,30.473684,-84.344239
89142022,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-25T13:27:00Z,30.4208,-84.290552
88047540,2019,D,1,33770,28,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T22:55:00Z,30.32489,-84.33202
88047540,2019,D,2,30144,40,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T22:55:00Z,30.32489,-84.33202
88047540,2019,D,3,32309,22,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-08T22:55:00Z,30.32489,-84.33202
87505429,2019,D,1,32312,43,2,1,1,7,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-30T14:18:00Z,NA,NA
87505429,2019,D,2,32317,48,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-30T14:18:00Z,NA,NA
89141421,2019,D,1,32352,54,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T08:48:00Z,30.492247,-84.254763
89141422,2019,D,1,34609,21,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T12:05:00Z,30.499238,-84.247335
89141422,2019,D,2,32309,62,1,1,2,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T12:05:00Z,30.499238,-84.247335
89141423,2019,D,1,32603,66,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T12:29:00Z,30.429932,-84.228342
89141419,2019,D,1,32308,34,1,1,1,88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T09:41:00Z,30.504915,-84.249091
89141419,2019,D,2,32309,36,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T09:41:00Z,30.504915,-84.249091
89297615,2019,D,1,NA,NA,88,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T02:00:00Z,30.576978,-84.126577
89297616,2019,D,1,39827,35,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T16:45:00Z,30.597101,-84.221875
89297653,2019,D,1,32309,70,2,1,1,1,77,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-08T17:50:00Z,30.533337,-84.199245
89141759,2019,D,1,32303,32,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T07:30:00Z,30.441821,-84.289651
89141596,2019,D,1,32301,56,2,3,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T06:33:00Z,30.456285,-84.277528
89141596,2019,D,2,32309,33,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T06:33:00Z,30.456285,-84.277528
89141652,2019,D,1,32778,22,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T15:33:00Z,30.446755,-84.306573
89141652,2019,D,2,33312,51,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T15:33:00Z,30.446755,-84.306573
89141653,2019,D,1,32304,33,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T07:39:00Z,30.464361,-84.285491
89141653,2019,D,2,32303,31,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T07:39:00Z,30.464361,-84.285491
89141654,2019,D,1,32309,19,1,2,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T13:19:00Z,30.475871,-84.311442
89141654,2019,D,2,32303,21,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T13:19:00Z,30.475871,-84.311442
89140665,2019,D,1,32303,70,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-29T09:35:00Z,30.449093,-84.279579
89140665,2019,D,2,32303,68,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-29T09:35:00Z,30.449093,-84.279579
89141672,2019,D,1,32312,72,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T14:42:00Z,NA,NA
89141670,2019,D,1,32301,29,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T13:55:00Z,30.440907,-84.334685
89141671,2019,D,1,32317,22,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T18:04:00Z,30.463494,-84.183121
89141671,2019,D,2,32317,47,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T18:04:00Z,30.463494,-84.183121
89141675,2019,D,1,32310,30,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T14:45:00Z,30.436766,-84.261662
89141675,2019,D,2,32311,35,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T14:45:00Z,30.436766,-84.261662
89125706,2019,D,2,32305,49,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T12:41:00Z,30.42988,-84.28421
89125706,2019,D,3,33619,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T12:41:00Z,30.42988,-84.28421
89125707,2019,D,1,32579,47,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T17:10:00Z,30.42606,-84.29179
89125708,2019,D,1,33547,19,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-10T15:43:00Z,30.42576,-84.28293
89140578,2019,D,1,NA,NA,1,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T21:30:00Z,30.369647,-84.296227
89140637,2019,D,1,32304,23,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28T17:10:00Z,NA,NA
89140720,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-01T14:10:00Z,30.444764,-84.281265
89140720,2019,D,2,32327,40,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-01T14:10:00Z,30.444764,-84.281265
